Value1;Labels
20.974524790453813;0
26.92870267427648;0
33.015377289956994;0
39.22947145250003;0
40.40757656977743;0
41.434842589536416;0
41.61044628575753;0
41.44102567087125;0
40.699780023532135;0
39.13325481436302;0
37.44171658390804;0
35.61557350121965;0
33.38737933762374;0
31.322254139085043;0
29.286534450883657;0
27.505748752630765;0
26.405643264299393;0
25.756382579999674;0
25.791927326028727;0
26.276909439962672;0
27.055029557987467;0
28.54852853681924;0
30.356649016548406;0
32.4246453359018;0
34.60846231100396;0
36.56812680085337;0
38.64982240767103;0
40.652904373454895;0
41.99253561837508;0
43.14245870723881;0
43.36066540198984;0
42.83308230009026;0
42.133553868974744;0
40.720486901413;0
39.11927308149801;0
37.215182785058694;0
34.98321877585169;0
33.14346318123726;0
31.307608296283142;0
29.66944194641046;0
28.31101284897338;0
27.557266387226505;0
27.32382058042082;0
27.759842395070986;0
28.813644074706893;0
30.387293593605587;0
32.15961866837221;0
34.25494733267497;0
36.34498159768412;0
38.6090200668057;0
40.560468505357214;0
42.04424300357165;0
43.418790481166404;0
44.53118725955804;0
44.939718616258546;0
44.815182153047324;0
43.915572407689126;0
42.58663045702413;0
40.8349519181476;0
38.68525737398755;0
36.20622803911308;0
34.31710025570765;0
32.30131281157261;0
30.652771867548253;0
29.482907961131513;0
28.8608070822999;0
28.573306454959763;0
28.881100730859483;0
29.641057398814954;0
30.87581157420845;0
32.65143846881567;0
34.651961760485776;0
37.001423764630054;0
39.32758423673387;0
41.252547788522584;0
42.75301296670801;0
44.251110129403195;0
45.079185521333414;0
45.09930467864617;0
44.60611220562595;0
43.612835268545126;0
42.30155932961303;0
40.586162021418886;0
38.304703174826585;0
35.99811432748375;0
33.90626900973903;0
32.04996516985396;0
30.331438943757327;0
29.079827633837006;0
28.101530650985424;0
27.953389122595105;0
28.1931351077077;0
29.041753643762505;0
30.216798434539385;0
31.971776933179797;0
33.91086378889322;0
36.10816595303589;0
38.083205598400305;0
39.95570967578146;0
41.66340137403073;0
43.13893858097027;0
43.92774640894742;0
44.11619678810281;0
43.778579799429835;0
42.968648001817215;0
41.77021618268046;0
39.703210365743956;0
37.35949760062138;0
34.853782943425486;0
32.62939562158988;0
30.595619307576527;0
28.704992633458502;0
27.372091852766697;0
26.753025540902065;0
26.455809035756246;0
26.78385597948312;0
27.825736200058007;0
29.233496637763672;0
30.74148989843329;0
32.62825541437073;0
34.70592209436627;0
36.74956460084211;0
38.82388424843167;0
40.36995295812682;0
41.65370110520804;0
42.89971232540524;0
43.17605245198738;0
42.801842772049625;0
41.78487764451914;0
40.3796721179521;0
38.370076731135946;0
36.225385441689575;0
33.64143865152068;0
31.341508520440822;0
29.27833706645094;0
27.237695102125326;0
25.795179212978617;0
24.912296171266583;0
24.503647478968308;0
24.73767843577576;0
25.266530329016117;0
26.496359416025264;0
28.478477580055362;0
30.542762334610384;0
32.73709380093617;0
34.792705248690176;0
36.80658073578824;0
38.72602180906928;0
40.00483346329953;0
40.737838450644475;0
40.88194406362143;0
40.58023746189683;0
39.65975191941654;0
38.04911042840011;0
36.02895514658099;0
33.74396629475788;0
31.796764137939782;0
29.488018505726927;0
27.203424292222067;0
25.570469143571646;0
24.30523258195102;0
23.309457258167956;0
23.022611752732242;0
22.89518211612907;0
23.68808963029254;0
24.874334777436363;0
26.285102302654142;0
28.293959235885236;0
30.661926957513113;0
32.68757573760978;0
34.654140391463685;0
36.31510052148151;0
37.806297233143724;0
38.63152091025821;0
38.98098102547241;0
38.596872749567254;0
37.809745654813575;0
36.54235222812345;0
34.57614221340896;0
32.42394443022068;0
30.13469847938977;0
27.650806488574286;0
25.540904032441553;0
23.508546960088047;0
21.725976776269754;0
20.784891552711525;0
20.5975831250512;0
21.04580308257158;0
21.87528965356127;0
23.24485027883888;0
25.251625440772184;0
27.403110215529434;0
29.73974078425419;0
31.746373745872383;0
33.65651805432586;0
35.536219541222465;0
36.87559331496969;0
37.46747552523306;0
37.811676519291254;0
37.60185201524016;0
36.50865219840655;0
35.144645304806055;0
33.28132467752524;0
31.056283595542872;0
28.78342505936211;0
26.615009116597;0
24.30195297800861;0
22.890323387189014;0
21.350964722230543;0
20.213588424341914;0
19.991728128871518;0
20.376818490451186;0
21.260023754718603;0
22.67530943143017;0
24.051493644431023;0
26.09878053120669;0
28.465069291548662;0
30.7734085553757;0
32.78479211195881;0
34.52476661271828;0
35.904671342960214;0
37.05611778056111;0
37.429292579977556;0
37.34288952981289;0
36.33105090933186;0
35.21066126530857;0
33.35525043026485;0
31.114875848396686;0
28.756357071248708;0
26.484963288375347;0
24.111480135225857;0
22.495538084133514;0
21.01210530336809;0
20.161103145195202;0
20.04202701049357;0
20.258186488703586;0
21.134386546759252;0
22.755616265147413;0
24.35653849607677;0
26.480198224881164;0
28.931689005845186;0
31.0493164812642;0
33.40860203975359;0
35.37183086676099;0
36.75015316104421;0
37.70631324150978;0
38.217967086941826;0
37.960960802090874;0
37.38992243648839;0
36.19356293982799;0
34.43551480924528;0
32.234505961431616;0
30.22685885913006;0
27.825924335114546;0
25.854081428548366;0
23.97197053220376;0
22.534141302861045;0
21.95334174970993;0
22.007546893272934;0
22.433145676464513;0
23.569840175049027;0
24.889133453443204;0
27.070800655211368;0
29.112914186466266;0
31.38430485956393;0
33.51315100323667;0
35.56386276855203;0
37.29691196560837;0
38.59644732030513;0
39.150638809288246;0
39.432849627162035;0
38.965925585947936;0
38.28489798518532;0
36.98772391522291;0
35.38909373811513;0
33.76890864889324;0
31.84337123811745;0
29.834510392220896;0
27.858800874547146;0
26.19054072133938;0
24.890260965965524;0
24.10477673350385;0
23.704084576679406;0
24.141203159817092;0
25.263590240482927;0
26.80847386865722;0
28.579855566704452;0
30.968578751476457;0
33.18579782330274;0
35.65650128781037;0
37.78925798014959;0
39.678523835995;0
41.225548385284135;0
42.10195489768414;0
42.21823990673828;0
41.88558603112292;0
41.15410849390271;0
39.71919629061585;0
37.63135580467725;0
35.3664725800265;0
33.29204864583038;0
31.1941615455822;0
29.15708565616134;0
27.358800565216587;0
26.404207574662756;0
25.818548944431996;0
25.70278663066587;0
26.127456693787355;0
26.91738378192319;0
28.51711270365531;0
30.492777560991176;0
32.181647595795305;0
34.61666260251567;0
36.886813424037776;0
38.919411767887226;0
40.885109906644175;0
42.40556124915234;0
43.37094043733796;0
43.96032665697312;0
43.69797262688168;0
43.16271648552116;0
42.26012221884005;0
40.53383640128785;0
38.371990807527105;0
35.963983231704404;0
33.82911400409706;0
32.03565796408379;0
30.10133245631099;0
28.431833512057803;0
27.74215126945588;0
27.7798281325152;0
28.112189539956518;0
29.092433272873155;0
30.283466520201298;0
32.162995030118175;0
34.461648317844855;0
36.76750760291757;0
38.98725849234576;0
41.30595020289212;0
43.08834250063627;0
44.38353096169873;0
45.57762828486439;0
45.96943387333785;0
45.76864517376703;0
44.771038806055024;0
43.17693984965107;0
41.39047844028777;0
39.30926049921389;0
36.93319461821058;0
34.79624988859787;0
32.53765135207643;0
30.942397695169237;0
29.36609375746363;0
28.56516946042413;0
28.226334827777126;0
28.4048582172277;0
29.05323257537921;0
30.518048018131495;0
31.962597698453532;0
